university_name,category,keyword,video_id,video_title,channel_name,published_at
NIT Rourkela,placement,placement review,JGCmzIkPsfg,The Truth About Placements at NIT Rourkela 😮 | #placements #campusplacement #engineering #review,3GR SPECIAL,2026-05-12T11:30:15Z
NIT Rourkela,placement,placement review,l8Zr2Kkh5tI,💥 NIT Rourkela 2025 Cutoff &amp; Closing Rank 📈 | Fees &amp; Placement | JEE Main 2025,Careers360,2025-04-28T13:30:41Z
NIT Rourkela,placement,placement review,TQL-2tUAhIE,Reality of Placements at NIT Rourkela 😮 | #nitrourkela #placements #studentreviews #campusplacement,3GR SPECIAL,2026-05-12T04:30:15Z
NIT Rourkela,placement,placement review,e8WoCbIPaPk,NIT Rourkela &amp; IIIT Guwahati | Check the Pinned Comment😲 #CollegeWallah,College Wallah,2023-05-28T12:30:27Z
NIT Kurukshetra,placement,placement review,es7NbKPoByU,JEE Main 2026 || NIT Kurukshetra - National Institute of Technology Placements 2025 #jeemain2026,Career Initiative,2025-10-29T12:01:27Z
NIT Kurukshetra,placement,placement review,dBB-I8cOjho,"💼 NIT Kurukshetra Placements 2025 | Highest, Average &amp; Top Recruiters #nitk #nitplacement #lcc",shiksha.com,2025-09-29T06:22:01Z
NIT Kurukshetra,placement,placement review,NmB8jCjlm64,NIT Kurukshetra Placements 2025🔥 | Branchwise Report | Good NIT,The MS BESTS,2025-07-20T15:12:40Z
NIT Kurukshetra,placement,placement review,9BGXf-O1YVA,"NIT Kurukshetra Placement Report 2025, BTech, MTech MBA, MCA, MSc Placement of NIT Kurukshetra 2025",Ujjwal Kumar Sen Clips,2026-03-09T15:30:05Z
NIT Kurukshetra,placement,placement review,Hwzlre880oc,"NIT कुरुक्षेत्र के इस छात्र ने तोड़े सारे रिकॉर्ड, कैंपस से सीधा 1.56 करोड़ का ऑफर! | NIT Kurukshetra",Jagran Josh,2026-06-05T03:30:13Z
NIT Kurukshetra,placement,placement review,JkbT9eeMTgA,All about NIT Kurukshetra😍😍#iit #iitjee #jee #jee2025 #jeemains #nit #nitkurukshetra #kurukshetra,Vedantu JEE Made Ejee,2024-08-09T11:30:14Z
NIT Kurukshetra,placement,placement review,z3q1y5RRpa8,Should You Apply for NIT Kurukshetra MBA?🤔Honest Review | Fees | Cutoff | Placement,Ankit Verma - MBAshala,2026-03-14T13:32:37Z
NIT Kurukshetra,placement,placement review,vh4t0-ZHx-k,MBA Placements Reality at NIT Kurukshetra | Honest Review by Student,Hitesh Goyal Nitian,2026-04-03T09:07:50Z
NIT Kurukshetra,placement,placement review,vKS41_gVM5U,NIT Kurukshetra College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-10-13T06:30:26Z
NIT Jalandhar,placement,placement review,fnvtWlb9hPo,NIT Jalandhar College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-09-27T06:30:24Z
NIT Jalandhar,placement,placement review,x0ztIfvof_I,4 CRORE Placement from NIT Jalandhar 💀💥 #nit #iitjee #iitmotivatiin #kota,IIT Nation,2025-10-16T14:13:42Z
NIT Jalandhar,placement,placement review,5EvTzi-5Bvc,NIT JALANDHAR POWER 💪 #harshsir #nit #nitjalandhar #engineeringlife #VED #shorts,Study Circuit ,2025-10-19T05:47:59Z
NIT Jalandhar,placement,placement review,hI3Tr3-D2VI,NIT Jalandhar ECE student got ₹28 lakh package 🤩 | watch How They Did It ? 😱| Episode 09,NITian Vlogs,2024-06-26T16:00:05Z
NIT Jalandhar,placement,placement review,VpppEj5N5vg,NIT JALANDHAR 4Cr PLACEMENT REALITY 🥶🤯 #jee2026 #iitjee #kota #iitmotivation,IIT Nation,2025-10-15T12:21:51Z
NIT Jalandhar,placement,placement review,pciy5Fq1PK4,RTI NIT JALANDHAR Placements Truth 😱 | Branch-Wise Package Analysis! #NITJalandhar,My Channel,2026-02-18T11:55:19Z
NIT Jalandhar,placement,placement review,2XOJnLXlRRY,"NIT Jalandhar Telugu College Review 2026 | Placements, Cutoff, Fees, Hostel, admissions, Highlights|",HACKOVERSE EDU,2026-03-10T04:30:03Z
NIT Jalandhar,placement,placement review,GRes6Z2BLQM,❤️ NIT Jalandhar Complete Review🔥Best motivation for JEE Aspirants 😎 IIT-JEE / IIT Bombay #shorts,Harshal [BITS Pilani] - 10Q Challenge,2023-10-27T09:22:04Z
NIT Jalandhar,placement,placement review,WDvc9Jka7GE,"NIT Jalandhar Placement Report 2025, BTech MTech Placement of NIT Jalandhar 2025",Ujjwal Kumar Sen Clips,2026-02-20T05:00:39Z
NIT Jalandhar,placement,placement review,SL8U8qvot7M,BioTech at NIT Jalandhar Review | Ep. 19,NITian Vlogs,2025-06-16T15:58:30Z
NIT Jaipur,placement,placement review,6mI4WhFky-U,NIT Jaipur Placements 2025🔥 | Best NIT for Placements?,The MS BESTS,2026-02-16T14:53:33Z
NIT Jaipur,placement,placement review,zbyOc9WdYIg,MBA From NIT Jaipur Review - Only 50 percent btach got placed | NIT Jaipur MBA Placements #mba,MBA with Arshi Khan,2026-02-02T06:30:08Z
NIT Jaipur,placement,placement review,pHQKJ6n3_W8,MNIT Jaipur Branch-wise Minimum Cutoff &amp; Placements | JEE Main 2026 #mnit #mnitjaipur,My Channel,2026-01-29T12:01:27Z
NIT Jaipur,placement,placement review,miT4CK_5Sac,MNIT Jaipur College Review | InShort,Apna College,2023-03-17T15:18:42Z
NIT Jaipur,placement,placement review,I9WRKcS9-fI,MNIT Jaipur College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-09-21T07:05:00Z
NIT Jaipur,placement,placement review,NF5hoEMn7rA,💥 MNIT Jaipur 2025 Cutoff &amp; Closing Rank 📈 | Fees &amp; Placement | JEE Main 2025,Careers360,2025-05-01T11:30:15Z
NIT Jaipur,placement,placement review,0MJqHvl8Res,"MNIT Jaipur College Review 😱| 72% Placement , 11 Lakhs Average Package #jeemains",CollegeSearch,2025-12-10T13:00:01Z
NIT Jaipur,placement,placement review,NwxxVQv7ceI,MNIT Jaipur | Post Graduation | Placement Report,"GeeksforGeeks- EC, EE & IN",2026-03-18T13:30:23Z
NIT Jaipur,placement,placement review,H-zMCemHIZc,MNIT jaipur  CSE branch placement #mnit #placement #cseplacements #NIT #iit #iitbombay,A Mechanical Engineer,2022-11-26T06:12:34Z
NIT Jaipur,placement,placement review,9aIr4I2BN1s,NIT Jaipur Complete College Review For MBA ✅ #nitmba,MBA with Arshi Khan,2025-02-24T13:15:00Z
NIT Nagpur,placement,placement review,6CHYkIDSdgw,"NIT Nagpur Placement Report 2025, BTech BArch MTech MSc Placement of NIT Nagpur",Ujjwal Kumar Sen Clips,2026-03-10T15:30:03Z
NIT Nagpur,placement,placement review,3h_OfeWAE0M,You Won’t Believe VNIT Nagpur’s Placement Scene! #lcc #collegelife #placement #nagpur #vnit,shiksha.com,2025-09-10T09:11:28Z
NIT Nagpur,placement,placement review,j1ERUsEyF4c,How are PLACEMENTS at VNIT NAGPUR?🤐,Riya Kansal,2025-07-01T06:30:31Z
NIT Nagpur,placement,placement review,pQ6CJJMFks8,VNIT Nagpur Placements 2025🔥 | Branchwise [B.Tech &amp; B.Arch] | Overrated?😮,The MS BESTS,2025-11-25T11:59:16Z
NIT Nagpur,placement,placement review,Wbh751TDDqc,💥 VNIT Nagpur 2025 Cutoff &amp; Closing Rank 📈 | Fees &amp; Placement | JEE Main 2025,Careers360,2025-04-30T11:30:23Z
NIT Nagpur,placement,placement review,SC78vSzXr4o,NIT Nagpur Placements 2025 - 2026 | B.Tech +M.Tech +MSC +B.Arch | Must Watch Before Admission! |VNIT,"Mechenzi - Placements, Colleges & Career",2026-03-10T04:08:41Z
NIT Nagpur,placement,placement review,Dby8lmB5TNU,Is It Worth Joining? | VNIT Nagpur Placements Reality ,College Insider ,2026-05-31T20:40:37Z
NIT Nagpur,placement,placement review,07u1q46BeEk,My Placement Story 🔥 ft. NIT Nagpur #electricalengineering #placement #corejobs #engineering,Riya Kansal,2025-06-27T15:42:52Z
NIT Nagpur,placement,placement review,866hyH98vxU,"VNIT Nagpur Review: Placements, Fees, Courses &amp; Cutoff | NIT Nagpur Guide JEE 2026",Edu9 Career Guidance,2024-01-23T12:30:09Z
NIT Nagpur,placement,placement review,rwh1fc5SbTo,Should you choose VNIT NAGPUR after IIT-JEE?🥶,Riya Kansal,2025-05-31T06:30:33Z
NIT Allahabad,placement,placement review,slUevvE7PFM,NIT Allahabad in 1 Min | Inside NIT Allahabad | Arvind Sir | Vedantu #shorts #jee #nitallahabad,Vedantu JEE,2023-02-02T10:00:26Z
NIT Allahabad,placement,placement review,kWcrbTKDsbk,Ved Sir Reveals His Craziest NIT Allahabad Moment 😱🔥 #shorts #esaral #iit #jee,eSaral Faculties,2025-07-14T06:30:18Z
NIT Allahabad,placement,placement review,1qhmckGK0gU,MNNIT Allahabad Placements 2025: Highest Package of 72 LPA &amp; Top Recruiters,Collegedunia,2025-09-13T05:47:53Z
NIT Allahabad,placement,placement review,tmmL7r7O0Xw,27 Lakhs Average Package 🔥|| MNNIT Allahabad College Review ✅|NITs at low rank in JEE Mains #jee2026,CollegeSearch,2025-11-12T13:31:04Z
NIT Allahabad,placement,placement review,WcG0gkNKntQ,JEE Main 2026 ||MNNIT Allahabad - Motilal Nehru National Institute of Technology Placements 2025#jee,Career Initiative,2025-10-29T11:45:06Z
NIT Allahabad,placement,placement review,Dkaf8H3F4sI,All About NIT Allahabad #nitallahabad #harshsir #nit,Vedantu JEE Made Ejee,2025-10-21T14:30:10Z
NIT Allahabad,placement,placement review,bGbo42gjSng,MNNIT Allahabad College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-09-28T06:30:22Z
NIT Allahabad,placement,placement review,TH-9TUkW3RU,All About MNNIT (Allahabad)| Fees | Admission | Cutoff | Placement @VedantuMath,Vedantu JEE Made Ejee,2024-05-24T11:30:07Z
NIT Allahabad,placement,placement review,u9TzyPVEHSs,Myths Vs Facts About NIT Allahabad | Should You Join NIT Allahabad in 2025?🤔 | NIT Allahabad Review,  Ayush Jha [NIT- Allahabad],2025-08-03T12:48:44Z
NIT Allahabad,placement,placement review,CPBjo3B8wEg,All about MNNIT Allahabad✅✅#shorts #mnnit #mnnitallahabad #allahabad #jee #jee2024 #btech #college,Vedantu JEE Made Ejee,2024-04-23T07:30:02Z
IIM Ahmedabad,placement,placement review,QhAs5awAS8M,"IIM Ahmedabad Placement Report 2025 | Placements, Highest Package &amp; Average Salary",CATKing,2025-10-06T09:30:14Z
IIM Ahmedabad,placement,placement review,P9f2dQ-rmVo,"IIM Ahmedabad Placements 2025 | Average &amp; Highest Salary, Packages, Top Recruiters &amp; Alumni",MBA360,2025-12-10T10:10:38Z
IIM Ahmedabad,placement,placement review,s7KeeTlO_Qo,IIM Ahmedabad Placement REALITY | A Candid Inside Look,CollegeSearch,2023-01-23T10:41:44Z
IIM Ahmedabad,placement,placement review,t69cSGYccOo,IIM Ahmedabad Placement Reality,The IIM Guy,2025-08-12T13:30:46Z
IIM Ahmedabad,placement,placement review,CVgJPb2SLFM,"IIM Ahmedabad Summer Placements 2025: IIM अहमदाबाद प्लेसमेंट, फिनटेक और न्यू-ऐज कंपनियों का डेब्यू",CNBC Awaaz.,2025-11-19T13:05:06Z
IIM Ahmedabad,placement,placement review,MlN-eVJxSdU,IIM Ahmedabad vs Harvard! Kiski hai better ROI? | Warikoo Careers Hindi,warikoo careers,2025-07-07T06:30:15Z
IIM Ahmedabad,placement,placement review,6FqJ4m6338w,Step by Step Placement Process at IIM you must know as an MBA aspirant?➡️ Reality of IIM Placements!,Ananta Chhajer,2024-05-27T12:42:34Z
IIM Ahmedabad,placement,placement review,NThy3U_sn14,Highest Package of all IIM colleges in tabular form #iim #iima,CCSU notes,2024-12-27T02:30:12Z
IIM Ahmedabad,placement,placement review,2fqqfwz02zc,Which roles offer 1 crore salary after IIM? #shorts,Shweta Arora Shorts,2022-09-23T15:01:47Z
IIM Ahmedabad,placement,placement review,UArRf4sM9fs,1 Crore Salary at IIMs 💸 | Which Categories of Students Get These Packages? 🔎| #shorts #iim,SuperGrads CAT Coaching by Toprankers,2024-09-03T01:30:13Z
IIM Bangalore,placement,placement review,yCNwD3RpNZ4,PGP batch of IIM B 2025-27 is entirely placed for summers #CAT #CAT2025 #Placement #IIM #IIMB #job,Ritwik Mehta,2025-10-19T03:30:47Z
IIM Bangalore,placement,placement review,fz84Mv176dE,"IIM Bangalore Placements 2025 | Average &amp; Highest Salary, Packages, Top Recruiters &amp; Alumni",MBA360,2025-12-11T09:45:07Z
IIM Bangalore,placement,placement review,E29s8mLFnNo,"IIM Bangalore PLACEMENT Reality | Salary, Recruiters &amp; ROI",The IIM Guy,2025-05-31T13:30:24Z
IIM Bangalore,placement,placement review,e8APeyQBwIE,"IIM Bangalore Placements 2025 Explained | IIM B Average &amp; Highest Salary, Top Recruiters, Roles",MBA Matrix,2026-01-06T13:01:31Z
IIM Bangalore,placement,placement review,egNxL_VvdSI,IIM Bangalore Placement Report 2026 Out | 664 Offers &amp; Top Recruiters! 🚀 #shorts,SuperGrads CAT Coaching by Toprankers,2026-03-31T07:24:09Z
IIM Bangalore,placement,placement review,6_HQoy4M820,Life at IIM Bangalore | IIM B | MBA | CAT,The Top Percentile - MBA,2024-04-20T12:30:05Z
IIM Bangalore,placement,placement review,Nfe4bW0GTDs,"Is IIM fees really worth it ? from IIM Bangalore to Tokyo, Japan | Summer Internship Diaries","Gunai Tarde | MBA, Work & Life",2025-07-01T16:55:52Z
IIM Bangalore,placement,placement review,DQQVk0pLwDQ,Getting placed on DAY 0 (IIM Bangalore),Riyalizations,2022-11-30T07:41:16Z
IIM Bangalore,placement,placement review,n_d32OsE4TE,IIM Bangalore Placements 2025-2026 | Placement Statistics - IIMB | Must Watch Before  Admission!,"Mechenzi - Placements, Colleges & Career",2025-10-20T12:31:03Z
IIM Bangalore,placement,placement review,ohcP26cGhqE,IIM|Bangalore|Day 1 in iim Bangalore|😍❤#iim#banglore#campus#tour#vlog#cat2024#mba#strategy#shorts,Lalit Gupta,2024-09-29T13:53:44Z
IIM Calcutta,placement,placement review,4-vcnQwz3Mw,"IIM Calcutta Placements 2025 | Average &amp; Highest Salary, Packages, Top Recruiters &amp; Alumni",MBA360,2025-12-12T08:26:20Z
IIM Calcutta,placement,placement review,agOWgNkRqTM,IIM Calcutta Placement Report | Highest Package 1.15 Crore | Companies On Campus | MBA Placement,CATKing,2025-05-03T14:11:32Z
IIM Calcutta,placement,placement review,oDJru9-ASYY,IIM Calcutta Final Placements 2026 | TIME 4 CAT - MBA,TIME 4 CAT,2026-03-12T05:28:26Z
IIM Calcutta,placement,placement review,2vFUk-ypJ9E,"IIM Calcutta PLACEMENT Reality | Salary, Recruiters &amp; ROI",The IIM Guy,2025-08-07T13:30:05Z
IIM Calcutta,placement,placement review,O8P9g-DgElY,IIM Calcutta Released Placement Report for 2026 🚨 | Highest Package ₹1.5 Cr | Full Breakdown,SuperGrads CAT Coaching by Toprankers,2026-03-01T13:30:06Z
IIM Calcutta,placement,placement review,1JtOthi_wd4,Top MBA Colleges with Low Academics and high placements | IIM Calcutta &amp; FMS Selection Criteria,Ananta Chhajer,2023-11-28T13:08:55Z
IIM Calcutta,placement,placement review,4dC-SBckNa4,IIM placements in 2026 ? IIM A placement report out | Highest package 2.2 Crore | Average 34. 5 lakh,CATKing,2026-03-27T19:03:25Z
IIM Calcutta,placement,placement review,rUYFFzr-AVk,Salary of an IIM graduate,Per Annum Money,2025-10-11T13:34:54Z
IIM Lucknow,placement,placement review,zv1GKAlJDFs,IIM Lucknow Final Placement Report 2026 | Highest Package 1 Crore? 😳 | Average CTC &amp; Top Recruiters,SuperGrads CAT Coaching by Toprankers,2026-03-24T14:12:11Z
IIM Lucknow,placement,placement review,M661JoKTy30,"IIM LUCKNOW Placement Reality | Salary, Recruiters &amp; ROI",The IIM Guy,2025-07-23T13:30:18Z
IIM Lucknow,placement,placement review,rK2MeWlJA4I,"IIM Lucknow Placements | Average &amp; Highest Salary, Packages, Top Recruiters &amp; Alumni #iimlucknow",MBA360,2026-01-23T12:03:41Z
IIM Lucknow,placement,placement review,CBKtcoWkk38,"IIM Lucknow Placement Reality | Salary, Recruiters &amp; ROI",Ankit Verma - MBAshala,2025-09-17T03:45:58Z
IIM Lucknow,placement,placement review,XHxYBKHlRRM,🚀 IIM Lucknow MBA Fees ₹20.75 Lakhs vs ₹75 LPA Package | Real ROI Truth (2026),Collegedunia MBA,2026-01-11T13:35:10Z
IIM Lucknow,placement,placement review,TGcu0WUYAuY,💥Top 5 IIM’s in India- Fees 2024! 😱IIM Fees Structure for MBA💥#shorts #mba #iim #fees2024 #viral,MBA Fundas by Sunstone,2024-05-20T11:30:12Z
IIM Lucknow,placement,placement review,8LCTkK9DdbE,IIM Lucknow Placement Report | Freshers vs Work Experience | Highest Package 1 Crore ?,CATKing,2023-08-27T11:04:55Z
IIM Lucknow,placement,placement review,CyfPWMBR2X4,IIM LUCKNOW INTERVIEW EXPERIENCE 2024 | CAT 2024 Motivation | #iim #mbamotivation #cat2024 #mba #iit,Muktadeep Saha MBA,2024-03-14T18:01:54Z
IIM Lucknow,placement,placement review,jpJjURv-Zi0,"IIM Lucknow PGP ABM 2026 | Fees, Placements, Campus Tour &amp; CAT Cutoff by @Agrivimal",AgriVimal,2025-11-21T09:50:52Z
IIM Lucknow,placement,placement review,1AnQM0vroUY,Life at IIM Lucknow | IIM Life | IIM Campus,The Top Percentile - MBA,2025-01-16T07:12:21Z
IIM Kozhikode,placement,placement review,OkWHN-yjk4A,💥Reality of IIM Kozhikode MBA Placement 2025 #MBA #CAT2025 #IIMKozhikode #IIMPlacements,MBA Fundas by Sunstone,2025-03-14T12:30:20Z
IIM Kozhikode,placement,placement review,6YJK-tbMhJw,"IIM Kozhikode Placements 2025 | Average &amp; Highest Salary, Packages, Top Recruiters &amp; Alumni",MBA360,2025-12-26T12:06:26Z
IIM Kozhikode,placement,placement review,kCpZeehBjao,IIM Kozhikode PLACEMENT Reality,The IIM Guy,2025-05-17T13:30:38Z
IIM Kozhikode,placement,placement review,DgC69JzNZDg,Revealing my package after getting placed | ft. IIM Kozhikode,Hemant Tulsan ,2026-03-09T15:43:10Z
IIM Kozhikode,placement,placement review,g0Yk2Dwt4_E,"IIM Kozhikode Placement Report 2024 | Analysis by Ashish Chugh, IIM Calcutta Alumnus", IMS CAT Prep,2024-06-29T12:45:07Z
IIM Kozhikode,placement,placement review,jiyjzH54qiE,Harsh truth about MBA Placement Season | Is MBA worth it in 2025?,Hemant Tulsan ,2025-06-10T16:17:07Z
IIM Kozhikode,placement,placement review,rOWIyqfBPfU,Where do PGP Finance programme participants at IIM Kozhikode get placed? Campus placements | IIMK,IIM Kozhikode Alumni Channel,2023-02-22T03:42:31Z
IIM Kozhikode,placement,placement review,cBS3BnBmCAA,IIM Kozhikode Worth it 2025? Placement Reality 😱| Highest and Average Packages #mba #iim #mbajobs,MBA Fundas by Sunstone,2025-06-03T07:30:27Z
IIM Kozhikode,placement,placement review,Ci1NSIrXnus,Why You SHOULD (and Should NOT) Do IIM Kozhikode EPGP | Executive MBA Honest Review 2025,Career Saga,2025-05-10T18:27:12Z
IIM Kozhikode,placement,placement review,1lHxs_YZGnU,How is the Placement at IIM in 2025 ? | My final placement story from IIM Kozhikode | After MBA Life,Shubhangi Aryan [IIMK],2025-05-12T10:01:37Z
IIM Indore,placement,placement review,DI_uQAfvKCg,"IIM INDORE Placement Reality | Salary, Recruiters &amp; ROI",The IIM Guy,2025-08-06T13:30:20Z
IIM Indore,placement,placement review,R5AKjlrER8E,🚨 IIM Indore Placement Reality 2025 | Highest vs Average Package Explained #iim #cat2025,MBA360,2025-09-11T13:20:58Z
IIM Indore,placement,placement review,8TRHFKLyn7s,IIM Indore Placements 2025 | Highest ₹70 LPA! | Average Package ?,CAT Preparation - iQuanta,2025-09-06T14:30:06Z
IIM Indore,placement,placement review,ic3pHE-sSyE,IPM IIM Indore honest Placements,educaptain- Commerce & Management,2022-05-20T09:30:08Z
IIM Indore,placement,placement review,urYjZyAi2no,IIM Indore Interview Experience | CAT 2025 Personal Interview | Honest Review &amp; Mistakes,Unedited IIM,2026-01-15T20:43:32Z
IIM Indore,placement,placement review,EZ0aDi1lrOU,"IIM Indore Placements | Average &amp; Highest Salary, Packages, Top Recruiters #iimsambalpur",MBA360,2026-01-24T10:00:29Z
IIM Indore,placement,placement review,nm00SNr0Axc,"IIM INDORE Placement Reality | Salary, Recruiters &amp; ROI",Ankit Verma - MBAshala,2025-08-18T17:54:34Z
IIM Indore,placement,placement review,osLaoWtNhoc,IIM INDORE Placement REALITY | A Candid Inside Look,CollegeSearch,2022-12-23T12:30:30Z
IIM Indore,placement,placement review,phMkL-QJyh0,IIM Indore Placement Report | Highest Package 1CR | Companies At IIM Indore | MBA Guide,CATKing,2025-01-02T09:30:17Z
IIM Shillong,placement,placement review,FuPBL43veOE,IIM Shillong Final Placements 2026,TIME 4 CAT,2026-06-01T10:16:31Z
IIM Shillong,placement,placement review,2qrojXpQxf0,"IIM Shillong PLACEMENT Reality | Salary, Recruiters &amp; ROI",The IIM Guy,2025-05-24T13:30:03Z
IIM Shillong,placement,placement review,w4dGbnFAtzw,IIM Shillong Placement Report 2024 | Highest Salary ₹71.5 L | IIM Shillong Avg Salary | Ashish Chugh, IMS CAT Prep,2024-10-30T11:30:40Z
IIM Shillong,placement,placement review,0ZVQy_Oqbjs,IIM Shillong Placements 2025 - 2026 | IIM Shillong Placements Statistics | Watch Before Admission!,"Mechenzi - Placements, Colleges & Career",2026-01-14T13:02:22Z
IIM Shillong,placement,placement review,55-gDLnioQM,Are Placement Reports Inflated? | MDI Gurgaon vs IIFT Delhi vs IIM Shillong | Alumni Podcast Part 2,Saurabh Matta,2025-05-13T18:11:03Z
IIM Shillong,placement,placement review,5blM2ru_nRI,"IIM Shillong: Campus Review, Placements, Courses, Fees, Eligibility, Admission Criteria, &amp; more",MBA Fundas by Sunstone,2023-03-14T13:30:01Z
IIM Shillong,placement,placement review,0Nl0BMRcTf8,"IIM Shillong MBA Honest Review 🔎| NIRF Ranking, Fees, Packages, Campus &amp; Fests 🎓| #shorts",SuperGrads CAT Coaching by Toprankers,2025-07-05T11:30:01Z
IIM Shillong,placement,placement review,nQevEloJRYo,IIM Shillong Calls Out | Shillong taking GDs? | Interview Preparation | Batch Profile | Placements,CAT2CET (C2C) MENTORS,2026-01-17T06:01:56Z
IIM Shillong,placement,placement review,Sl3UdyhrFqk,IIM Shillong vs MDI vs IIFT | Which one to choose for PGDM? | MBA Bschool Guide,CATKing,2024-05-06T15:30:10Z
IIM Shillong,placement,placement review,r45IpjAS2BY,IIM Shillong Review : Best New IIM ?? Highest Package 71 LPA 🔥,MBA with Arshi Khan,2023-11-16T13:00:44Z
IIM Udaipur,placement,placement review,7AOm3a1wMZs,"IIM Udaipur Admissions 2026 | Safe CAT Score? Cutoffs, Fees, Placements Explained 🎓",The MBA Career Coach,2025-10-27T13:30:14Z
IIM Udaipur,placement,placement review,cTPJsTujidU,"IIM UDAIPUR Placement Reality | Salary, Recruiters &amp; ROI - the best NEW IIM? ",The IIM Guy,2025-08-09T13:30:40Z
IIM Udaipur,placement,placement review,q79NqaMD5AQ,Why IIM Udaipur Left the CAP Process | New MBA Admission Criteria,CATKing,2025-09-18T06:40:47Z
IIM Udaipur,placement,placement review,Ad304y4cGSw,MBA from IIM Udaipur | Is it worth joining ?Highest Package 43.69 Lakhs | fees | Companies on Campus,CATKing,2025-05-13T11:26:08Z
IIM Udaipur,placement,placement review,nWVet3IMvp4,IIM Udaipur Placements 2025 - 2026 | IIM Udaipur Placements Statistics |Must Watch Before Admission!,"Mechenzi - Placements, Colleges & Career",2026-01-10T03:30:45Z
IIM Udaipur,placement,placement review,FH2tOFQ63rM,My Honest MBA Experience at IIM Udaipur | Was it Worth it?,anushka makwana,2025-03-10T09:56:42Z
IIM Udaipur,placement,placement review,COJziZXhDDg,MBA in Operations &amp; Supply Chain from IIMs: IIM Mumbai vs IIM Udaipur | Eligibility &amp; Details,college4sure,2025-08-29T07:17:17Z
IIM Udaipur,placement,placement review,Z-wBcruFjYs,"IIM Udaipur: The Shocking Truth About Placements, Campus, &amp; More! | MBA 2025 Pros &amp; Cons Revealed!",Collegedunia MBA,2025-09-15T15:00:07Z
IIM Udaipur,placement,placement review,AeznhnLisRo,IIM Udaipur MBA 2026 Selection Process Explained 🚨 #iimudaipur #mba #mbaentrance #iim,Aarambh Academy CAT,2026-01-10T14:55:00Z
IIM Udaipur,placement,placement review,K1L3IHG0-lI,"IIM Udaipur Stage 1 Slot Calls OUT ! Should You Take it or Leave it? | Placements, Profiles, Cut Off",CAT2CET (C2C) MENTORS,2026-01-10T18:26:11Z
IIM Ranchi,placement,placement review,vGus54xEA7U,IIM Ranchi Placement Overview | 50.39 LPA Highest Package | Top Recruiters,CATKing,2025-05-15T11:09:38Z
IIM Ranchi,placement,placement review,YlaVT-KWiBw,IIM Ranchi Placement Report | CAT 2025 Results | Average Package Analysis,Vivek [IIT KGP],2025-12-24T13:31:10Z
IIM Ranchi,placement,placement review,LKYcQCI900E,"IIM Ranchi | Batch, Fees, Placement and Campus Life | Should You Join IIM Ranchi ?",The MBA Truth,2025-08-24T06:30:23Z
IIM Ranchi,placement,placement review,OuU6NZmURB8,What I eat in a day at IIM Ranchi 🍛🤤 #iimranchi #iimlife #iim #iimfood,Meena Choudhary,2025-09-09T16:08:33Z
IIM Ranchi,placement,placement review,szZj9u7yfPs,IIM Ranchi Placements 2025 - 2026 | Placement Statistics - IIM Ranchi | Must Watch Before Admission!,"Mechenzi - Placements, Colleges & Career",2026-01-06T01:31:08Z
IIM Ranchi,placement,placement review,8QDT1vCLe3Y,IIM Ranchi Category-wise CAT 2025 Expected Percentile Cutoff | Selection Criteria Explained,MBA360,2025-11-26T06:30:06Z
IIM Ranchi,placement,placement review,Z3G9BQ3ichc,"IIM Ranchi Placements 2025 | Average &amp; Highest Salary, Packages, Top Recruiters &amp; Alumni",MBA360,2026-01-04T10:22:29Z
IIM Ranchi,placement,placement review,KkwsFddlF3Y,"IIM Ranchi: Fees, Placement, Courses, Selection Explained! #iimranchi #iimplacements",Learn4Exam,2024-08-29T15:17:44Z
IIM Ranchi,placement,placement review,tjXpf2JUYZw,What I eat in a day at IIM Ranchi 🍛🤤 #iimranchi #iimlife #iim #iimfood,Meena Choudhary,2024-10-01T06:47:52Z
IIM Rohtak,placement,placement review,LLs4UkcK__g,"IIM Rohtak Placements 2025: 100% Placement Rate, ₹70 LPA Highest CTC &amp; Top Recruiters",Collegedunia MBA,2025-09-21T11:30:17Z
IIM Rohtak,placement,placement review,9ZWu9bCy7dQ,IIM Rohtak Comparison,shiksha.com,2024-09-25T07:53:38Z
IIM Rohtak,placement,placement review,exy_YxbL_H8,"IIM Rohtak Placements | Average &amp; Highest Salary, Packages, Top Recruiters &amp; Alumni",MBA360,2026-01-13T12:52:33Z
IIM Rohtak,placement,placement review,csd1N-QHgfQ,IIM Rohtak Placement Report | Salaries in New IIMs | Is there a 100 percent placements in IIMs ?,CATKing,2022-07-26T05:13:58Z
IIM Rohtak,placement,placement review,1kyg5sEnDW4,"IIM Rohtak Placement Report 2025 📝| Highest &amp; Average Packages, Best Sectors &amp; Recruiters Uncovered🔎",SuperGrads IPMAT Coaching by Toprankers,2025-05-28T13:00:06Z
IIM Rohtak,placement,placement review,-UP6iZWaf6s,IIM Rohtak | PLACEMENTS and CAMPUS LIFE DECODED | 👍🏼 / 👎🏼 Choice?,The MBA Truth,2025-09-07T06:30:00Z
