university_name,category,keyword,video_id,video_title,channel_name,published_at
IIT Kanpur,student_experience,student review,NipRFolCti8,My Views on IITK &amp; IITKGP| #iit #jee2024 #jee2025,Nishant Jindal [IIT Delhi],2023-08-19T10:30:11Z
IIT Kanpur,student_experience,student review,yGEj7SUqSss,IIT Kanpur WEDS IIT Delhi 😆 #CollegeReview #IIT #Motivation,JEEfinity by Unacademy,2024-08-01T14:30:28Z
IIT Kanpur,student_experience,student review,wa4dIMTBh5I,July in IIT Kanpur #iitk #iitkanpur #iit,Angmo,2025-07-16T05:42:14Z
IIT Kanpur,student_experience,student review,CfoGsQEEh2o,IIT KANPUR Review in One minute 😍 #shorts #iitmotivation,Ritik Meghwani,2022-05-25T15:01:05Z
IIT Kanpur,student_experience,student review,4oC26zftadg,IIT Kanpur Placements Will SHOCK You! (Best in India?) 😱💰 #iit #jee,RDS Vlogs [IIT Guwahati],2025-07-30T09:26:02Z
IIT Kharagpur,student_experience,student review,zJiKouI_7Zo,IIT IS LOVE ❤️ || IIT KHARAGPUR #iit iitkgp #college #motivation #short #minivlog #vlogs #dreamiit,AIITian,2023-08-03T13:52:11Z
IIT Kharagpur,student_experience,student review,JlnkpZmhbSc,🤯IIT KHARAGPUR Review in 30 Secs!⚡️| Fees | Placement #jee #iit,selfPadhai - Rohit Nagar,2024-07-22T14:00:48Z
IIT Kharagpur,student_experience,student review,TZUCYD3HBdg,IIT Kharagpur - My 3 Years Experience in Mechanical Engineering.,Tharun Speaks,2021-09-10T06:14:08Z
IIT Kharagpur,student_experience,student review,YucsM_TIVEI,IIT Kharagpur Review in 1 Min | Inside IIT Kharagpur | Arvind Kalia Sir | #shorts #jee #iitkharagpur,Vedantu JEE,2022-12-02T06:00:11Z
IIT Kharagpur,student_experience,student review,Yjwp9quJheY,Windows vs MacBook | IIT Kharagpur Student’s Story #macbook #iitkharagpur #iit,Mr Ravan,2025-08-23T15:05:02Z
IIT Kharagpur,student_experience,student review,Ew2drlUUq_0,My Convocation at IIT Kharagpur 🔥,Tharun Speaks,2023-12-26T12:48:32Z
IIT Kharagpur,student_experience,student review,KMUf67ESmM0,IIT Kharagpur Professor 🔥 Pawan Kumar Sir #shorts #viral #iitkharagpur,Ujjwal Writes ,2025-08-23T14:14:41Z
IIT Kharagpur,student_experience,student review,Jbfr6wHEN8Y,First Impressions of IIT Kharagpur🤩 | Complete Campus Tour✈️ | Top Engineering Institute | ALLEN,ALLEN Career Institute,2023-07-12T13:30:12Z
IIT Kharagpur,student_experience,student review,xHPT_o_rz0w,☺️Visiting IIT KGP Hostel - Sundar Pichai,Pawan Kushwaha,2024-01-02T02:30:34Z
IIT Kharagpur,student_experience,student review,nppCVOy89dU,IIT Kharagpur scam explained 😱💔 |,Akash Gupta [ NITP ],2024-07-16T15:30:21Z
IIT Roorkee,student_experience,student review,ArT8GjbKAsc,IIT Roorkee College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-11-04T06:30:12Z
IIT Roorkee,student_experience,student review,7b1AoqbfBx0,a day at IIT Roorkee #jeeadvanced #jeemains #college #adayinmylife,Shivna Rathore,2025-09-27T08:44:08Z
IIT Roorkee,student_experience,student review,QVduCEVgrRM,"IIT Roorkee Campus Tour❤️ Part 1 Hostels, Games, Clubs, temple, Infrasture  280/365",Dheeraj Mourya,2024-08-18T16:00:30Z
IIT Roorkee,student_experience,student review,9sNYCXu9Nrw,The IIT Roorkee Supremacy 😎💪| IIT Motivation 🔥 #shorts #esaral #iit #jee #jeeadvanced,"eSaral - JEE, NEET, Class 9 & 10 Preparation",2024-03-26T05:00:49Z
IIT Roorkee,student_experience,student review,IOkNur7L_48,Honest Reality of M.Tech from IIT Through GATE | Honest Review &amp; Reality By IIT Roorkee Students,GATE Wallah,2026-06-07T05:30:33Z
IIT Roorkee,student_experience,student review,61l3W-tMjzE,IIT ROORKEE Review in 30 secs!🔥| Campus | Placement | Fees #review,selfPadhai - Rohit Nagar,2024-07-13T14:58:27Z
IIT Roorkee,student_experience,student review,NaoJo3AElY4,IIT Roorkee Student Review #iitroorkee #jee2025 #jeemains #jeemotivation #iitjee #iitmotivation,Kampus Katha,2024-02-25T06:24:32Z
IIT Roorkee,student_experience,student review,sZuO0-V7mhk,"IIT Boys Hostel Tour❤️| Girls allowed? Rajiv Bhawan, IITR Video-272/365",Dheeraj Mourya,2024-08-10T15:15:04Z
IIT Roorkee,student_experience,student review,BUyE0r7sb2A,Mess Tour IIT Roorkee minivlog-6/365 #iitroorkee #jeemotivation #minivlog,Dheeraj Mourya,2025-04-27T15:25:00Z
IIT Roorkee,student_experience,student review,tMyzMD7-wvg,IIT Roorkee Review in 1 Min | Inside IIT Roorkee | Arvind Kalia Sir | #shorts #jee #iitroorkee,Vedantu JEE,2022-12-07T11:32:35Z
IIT Guwahati,student_experience,student review,dBIad-Lpkjk,IIT Guwahati College Review 2025 : Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-11-06T06:30:19Z
IIT Guwahati,student_experience,student review,jS-6f2m1-H0,"Inside IIT Guwahati 🏫 | Hostel, Food &amp; Nightlife | Part 2 of Campus Life 🔥",The As Vlogs,2025-08-03T13:20:22Z
IIT Guwahati,student_experience,student review,VsS_f_g0Euo,Why I Chose CHEMICAL ENGINEERING Over CSE at IIT GUWAHATI 🤔🔥 BRANCH vs COLLEGE 🗿🔥 CSE vs CHEMICAL,RDS Vlogs [IIT Guwahati],2024-06-24T14:46:42Z
