university_name,category,keyword,video_id,video_title,channel_name,published_at
NIT Rourkela,fees,fees review,l8Zr2Kkh5tI,💥 NIT Rourkela 2025 Cutoff &amp; Closing Rank 📈 | Fees &amp; Placement | JEE Main 2025,Careers360,2025-04-28T13:30:41Z
NIT Rourkela,fees,fees review,nQ4xiof_FUQ,"All About: NIT Rourkela 🔥| NIT Rourkela Complete Information | NIT Rourkela Review | Fees, Cut off",V2 Academy - Manish Verma,2024-01-19T04:05:26Z
NIT Rourkela,fees,fees review,9GB8JCBsTPY,NIT ROURKELA | NIT ROURKELA PLACEMENTS | NIT ROURKELA FEES | NIT ROURKELA CUTOFF,Freshers Gate,2022-11-30T01:30:03Z
NIT Rourkela,fees,fees review,HgR7rBiAOXQ,Nit Rourkela Review in One Minute 😍 #Shorts #nitrourkela  #nit #iitmotivation,Ritik Meghwani,2022-08-01T14:00:14Z
NIT Rourkela,fees,fees review,jcT5Mcuqc9c,"NIT Rourkela Review 2025 | CSE Cut off, Highest Placement, Fee | #NITRourkela",AAS - JEE ,2025-04-17T12:59:17Z
NIT Rourkela,fees,fees review,VVYNh4B8L7s,"NIT Rourkela B Tech 4 Years Fees, M Tech Fees of NIT Rourkela |",Ujjwal Kumar Sen Clips,2023-03-16T04:45:02Z
NIT Rourkela,fees,fees review,kJ9b6dfdpqM,Finally Secure NIT Rourkela | My IIT-JEE Story | Krishrajvikram | #shorts #feed #trend #iitjee#viral,Kriscap Vlogs,2024-02-14T21:22:15Z
NIT Kurukshetra,fees,fees review,bBwjWnzi2gs,NIT Kurukshetra FEES Structure (4 Year - UG/B.Tech) | Tuition+ Hostel+ Mess Fees &amp; Seat Matrix 2025!,"Mechenzi - Placements, Colleges & Career",2025-07-07T15:30:20Z
NIT Kurukshetra,fees,fees review,JkbT9eeMTgA,All about NIT Kurukshetra😍😍#iit #iitjee #jee #jee2025 #jeemains #nit #nitkurukshetra #kurukshetra,Vedantu JEE Made Ejee,2024-08-09T11:30:14Z
NIT Kurukshetra,fees,fees review,9sH5V1Jt3co,"NIT Kurukshetra Review 2025 | JEE Mains Cutoff, Placement, Fees #nitkurukshetra",AAS - JEE ,2025-04-29T11:18:59Z
NIT Kurukshetra,fees,fees review,01uC2y4nWmc,"NIT KURUKSHETRA PLACEMENTS | NIT KURUKSHETRA FEES, CUTOFF | NIT KURUKSHETRA CAMPUS",Freshers Gate,2025-02-04T13:30:01Z
NIT Kurukshetra,fees,fees review,9gdyz00jBEQ,NIT KURUKSHETRA | NIT KURUKSHETRA PLACEMENTS | NIT KURUKSHETRA FEES | NIT KURUKSHETRA CUTOFF,Freshers Gate,2022-12-06T01:30:02Z
NIT Kurukshetra,fees,fees review,z3q1y5RRpa8,Should You Apply for NIT Kurukshetra MBA?🤔Honest Review | Fees | Cutoff | Placement,Ankit Verma - MBAshala,2026-03-14T13:32:37Z
NIT Kurukshetra,fees,fees review,lvThWPWn2To,&quot; Total fee structure of NIT KKR explained&quot;. #dirghvritvanvasi #nitians #nitkkr,Dirghvasi,2025-08-10T03:30:38Z
NIT Kurukshetra,fees,fees review,vH6WGdcgHig,SACHIN SIR AT NIT KURUKSHETRA🥹♥️ #sachinsir #nitkurukshetra,The AlakhPedia,2025-02-23T08:09:33Z
NIT Kurukshetra,fees,fees review,dBB-I8cOjho,"💼 NIT Kurukshetra Placements 2025 | Highest, Average &amp; Top Recruiters #nitk #nitplacement #lcc",shiksha.com,2025-09-29T06:22:01Z
NIT Kurukshetra,fees,fees review,fAoxwqvdwXM,"All About NIT Kurukshetra: Fees, Cutoff, Placements &amp; Campus Life | NIT Kurukshetra Complete Review",Education Ji,2025-11-12T19:24:02Z
NIT Jalandhar,fees,fees review,LX3HpIrTmbY,"NIT Jalandhar BTech Review  | Fees, Admission, Placements, Cutoff",shiksha.com,2024-09-19T10:58:08Z
NIT Jalandhar,fees,fees review,C5cH9ffJMjY,"NIT Jalandhar College Review 2026 🔥 Cutoff, Placement, Fees, Hostels | Worth It?",Apka Siddharth,2026-01-09T03:30:06Z
NIT Jalandhar,fees,fees review,fnvtWlb9hPo,NIT Jalandhar College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-09-27T06:30:24Z
NIT Jalandhar,fees,fees review,5EvTzi-5Bvc,NIT JALANDHAR POWER 💪 #harshsir #nit #nitjalandhar #engineeringlife #VED #shorts,Study Circuit ,2025-10-19T05:47:59Z
NIT Jalandhar,fees,fees review,B6_fu7xnwYs,"NIT Jalandhar Review 2025 | JEE Mains Cutoff, Placement, Fees #nitjalandhar",AAS - JEE ,2025-04-26T16:08:35Z
NIT Jalandhar,fees,fees review,epWSUCcmUsk,NIT Jalandhar Fees Structure &amp; Courses Explained | Complete Tech Admission Guide! #lcc #shiksha,Shiksha Engineering,2025-11-18T07:31:44Z
NIT Jalandhar,fees,fees review,58Ibbd_-Drs,NIT Jalandhar MBA 2026 Form Out🔥Eligibility | Fees | Last Date | Cutoffs 🤔| Honest Review,Ankit Verma - MBAshala,2026-03-11T14:26:55Z
NIT Jalandhar,fees,fees review,HD3CSHPvg68,"All About NIT Jalandhar: Fees, Cutoff, Placements &amp; Campus Life | NIT Jalandhar Complete Review",Education Ji,2025-11-16T19:20:08Z
NIT Jalandhar,fees,fees review,2HzLsGxZNCg,Fees structure at NIT Jalandhar | Details video 2022 🐒 #nitianvlogs,NITian Vlogs,2022-11-02T05:44:18Z
NIT Jalandhar,fees,fees review,T9jyU1hqeoQ,NIT Jalandhar FEES Structure (4 Year - UG/B.Tech) | Tuition+ Hostel+ Mess Fees &amp; Seat Matrix 2025!,"Mechenzi - Placements, Colleges & Career",2025-06-26T15:30:26Z
NIT Jaipur,fees,fees review,kfn91Ey6Ho0,NIT Jaipur FEES Structure (4 Year - UG/B.Tech) | Tuition+ Hostel+ Mess Fees &amp; Seat Matrix 2025!,"Mechenzi - Placements, Colleges & Career",2025-06-26T09:30:36Z
NIT Jaipur,fees,fees review,FjU-Y9MqQ24,MNIT Jaipur College: Cutoff Comparison,shiksha.com,2024-09-11T07:39:18Z
NIT Jaipur,fees,fees review,miT4CK_5Sac,MNIT Jaipur College Review | InShort,Apna College,2023-03-17T15:18:42Z
NIT Jaipur,fees,fees review,UrAHY4GREKc,"MNIT Jaipur Review 2026 🔥 Placements, Cutoff, Fees, Hostel &amp; Reality Check | Worth It or Not?",Career Margdharshan ,2026-05-02T09:30:27Z
NIT Jaipur,fees,fees review,zbyOc9WdYIg,MBA From NIT Jaipur Review - Only 50 percent btach got placed | NIT Jaipur MBA Placements #mba,MBA with Arshi Khan,2026-02-02T06:30:08Z
NIT Jaipur,fees,fees review,I9WRKcS9-fI,MNIT Jaipur College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-09-21T07:05:00Z
NIT Jaipur,fees,fees review,dH5h6z4_4Gw,"MNIT Jaipur Review 2025 | CSE Cut off, Placement, Fees | JEE Mains 2025",AAS - JEE ,2025-04-23T15:06:38Z
NIT Jaipur,fees,fees review,NF5hoEMn7rA,💥 MNIT Jaipur 2025 Cutoff &amp; Closing Rank 📈 | Fees &amp; Placement | JEE Main 2025,Careers360,2025-05-01T11:30:15Z
NIT Jaipur,fees,fees review,ApAgLX2IlDw,"All About MNIT Jaipur 😱🔥| Fees, Placemnet #shorts #jee2026 #engineeringcollege",Vedantu College Connect,2026-04-15T09:29:46Z
NIT Jaipur,fees,fees review,79tnT0bMduE,Marks Required to Get MNIT Jaipur CSE Branch! #jeemain2025 #mnitjaipur #jee #nit #shortsfeed,IIT JEE Rankplus - Hindi Medium,2024-12-14T07:48:24Z
NIT Nagpur,fees,fees review,rdzVL1Wwz48,"Is VNIT Nagpur Worth It? 🤔 | NIT Nagpur Review | Fees, Cutoff, Placement, Campus",Apka Siddharth,2026-01-14T03:30:06Z
NIT Nagpur,fees,fees review,eV8HhaQJRv0,NIT Nagpur FEES Structure (4 Year - UG/B.Tech VNIT) | Tuition+ Hostel+ Mess Fees &amp; Seat Matrix 2025!,"Mechenzi - Placements, Colleges & Career",2025-07-07T09:30:34Z
NIT Nagpur,fees,fees review,RnpGg1xmE_c,"VNIT Nagpur Review 2025 | CSE Cut off, Placement, Fees | JEE Mains 2025",AAS - JEE ,2025-04-24T15:04:42Z
NIT Nagpur,fees,fees review,1nuAzMR82P4,VNIT Nagpur College Review | 64 LPA Package Reality + Campus Truth 2025,Prabhat Ranjan,2025-09-22T06:30:00Z
NIT Nagpur,fees,fees review,PwUyWafhHng,"VNIT NAGPUR PLACEMENT | VNIT NAGPUR PLACEMENTS, CUTOFF, FEES | NIT NAGPUS CAMPUS",Freshers Gate,2023-08-30T01:30:10Z
NIT Nagpur,fees,fees review,bYhmGxvfiiM,"All About VNIT Nagpur: Fees, Cutoff, Placements &amp; Campus Life | VNIT Nagpur Complete Review 2025",Education Ji,2025-11-09T20:22:15Z
NIT Nagpur,fees,fees review,YsCqXwBlLWs,"VNIT Nagpur MSc Review | Fees, Admission, Placements, Cutoff",shiksha.com,2025-01-29T09:08:51Z
NIT Nagpur,fees,fees review,rviE7gbmk3s,VNIT Nagpur College Review 😱|| Average Package 10 LPA ✅|| VJTI Mumbai vs VNIT Nagpur #jeemains,CollegeSearch,2025-12-18T13:01:42Z
NIT Nagpur,fees,fees review,Wbh751TDDqc,💥 VNIT Nagpur 2025 Cutoff &amp; Closing Rank 📈 | Fees &amp; Placement | JEE Main 2025,Careers360,2025-04-30T11:30:23Z
NIT Nagpur,fees,fees review,3ywdpFZoMfA,"VNIT NAGPUR| VNIT NAGPUR PLACEMENTS 2025 | VNIT NAGPUR CUTOFF, FEES | NIT NAGPUR",Freshers Gate,2025-03-05T13:30:03Z
NIT Allahabad,fees,fees review,7ip19pgPtSo,NIT ALLAHABAD FEES STRUCTURE 2025 #nitallahabad #nit #nitfees #fees,ᴩʀꫝꜱʜꫝɴᴛ[NIT ALLAHABAD],2025-07-12T08:46:09Z
NIT Allahabad,fees,fees review,w-2HISUNFUU,"NIT Allahabad MBA 2026 Forms Out🔥| Cutoff, Fees, Placement &amp; Selection Process | Is It a Worth it?",Ankit Verma - MBAshala,2026-03-02T18:27:22Z
NIT Allahabad,fees,fees review,lSUaDiPjRt8,Fee structure of NIT ALLAHABAD || 10 LAKH + REALITY #nitallahabad #mnnitallahabad #feesteucture,VIVEK YADAV [NIT-ALLAHABAAD],2025-03-27T04:07:30Z
NIT Allahabad,fees,fees review,l3VRUbxQHe8,"nit allahabad review 2026 | mnnit prayagraj full details | fees, placement, hostel, cutoff",Career Margdharshan ,2026-01-22T11:30:47Z
NIT Allahabad,fees,fees review,Dkaf8H3F4sI,All About NIT Allahabad #nitallahabad #harshsir #nit,Vedantu JEE Made Ejee,2025-10-21T14:30:10Z
NIT Allahabad,fees,fees review,b4qn1PM1cWQ,"NIT Allahabad Placements, Fees &amp; Hostel Life 2025 | Full Reality Check 🔥",INPS CLASSES,2025-10-14T10:15:04Z
NIT Allahabad,fees,fees review,CPBjo3B8wEg,All about MNNIT Allahabad✅✅#shorts #mnnit #mnnitallahabad #allahabad #jee #jee2024 #btech #college,Vedantu JEE Made Ejee,2024-04-23T07:30:02Z
NIT Allahabad,fees,fees review,tmmL7r7O0Xw,27 Lakhs Average Package 🔥|| MNNIT Allahabad College Review ✅|NITs at low rank in JEE Mains #jee2026,CollegeSearch,2025-11-12T13:31:04Z
NIT Allahabad,fees,fees review,lJTMvORL59c,NIT Allahabad FEES Structure (4 Year - UG/B.Tech) | Tuition+ Hostel+ Mess Fees &amp; Seat Matrix 2025!,"Mechenzi - Placements, Colleges & Career",2025-06-24T07:02:47Z
NIT Allahabad,fees,fees review,bGbo42gjSng,MNNIT Allahabad College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-09-28T06:30:22Z
IIM Ahmedabad,fees,fees review,TGcu0WUYAuY,💥Top 5 IIM’s in India- Fees 2024! 😱IIM Fees Structure for MBA💥#shorts #mba #iim #fees2024 #viral,MBA Fundas by Sunstone,2024-05-20T11:30:12Z
IIM Ahmedabad,fees,fees review,NThy3U_sn14,Highest Package of all IIM colleges in tabular form #iim #iima,CCSU notes,2024-12-27T02:30:12Z
IIM Ahmedabad,fees,fees review,Lo1LYm7TaRA,IIM Ahmedabad vs Harvard | Salary Revealed 💰,Aspyre With Abhijay,2026-01-19T12:56:29Z
IIM Ahmedabad,fees,fees review,6UZdJ2R6dAM,"IIM Ahmedabad Selection Process, Eligibility, Fees &amp; Average Package 2025 #LRDIWithGouravSir",MBA Wallah,2025-09-17T07:30:05Z
IIM Ahmedabad,fees,fees review,MlN-eVJxSdU,IIM Ahmedabad vs Harvard! Kiski hai better ROI? | Warikoo Careers Hindi,warikoo careers,2025-07-07T06:30:15Z
IIM Ahmedabad,fees,fees review,OkRBekxdQRI,IIM fees for mba through CAT | Full Breakdown of IIM Fees structure for MBA,CAT Preparation - iQuanta,2025-04-18T12:17:55Z
IIM Ahmedabad,fees,fees review,5s4PO3ExeTk,All about IIM Online MBA programs | No CAT Score Required,Ananta Chhajer,2025-03-19T12:36:12Z
IIM Ahmedabad,fees,fees review,CSaEPcHKOHY,Khan sir from IIM Ahmedabad 😱 | What did Khan Sir read about? #shorts,ALL IN ONE,2025-04-20T12:38:38Z
IIM Ahmedabad,fees,fees review,pR63LZ5u6Iw,MBA At IIMA Costs ₹34 lakhs😱 #shorts #kushallodha #iim,Kushal Lodha,2025-03-13T12:30:53Z
IIM Ahmedabad,fees,fees review,EUpCmytqXmg,Total Budget Required For MBA Through IIMs | Top IIMs Fees Structure ✅,MBA with Arshi Khan,2024-09-01T17:30:02Z
IIM Bangalore,fees,fees review,Gj9gUbZbG8U,IIM Bangalore Full Review: Courses | Fees | Admission Process | Eligibility Criteria! #iimbangalore,My College Buddy,2024-09-27T14:30:05Z
IIM Bangalore,fees,fees review,voEAccfa09k,IIM Bangalore Selection Process: The most difficult MBA college to get in!,Ananta Chhajer,2024-07-18T13:00:35Z
IIM Bangalore,fees,fees review,0GP7Vn1b7A8,"IIM Bangalore Undergraduate Program | Admission, Eligibility &amp; Fees Explained | Harsh Sir |",Vedantu College Connect,2026-03-13T12:30:01Z
IIM Bangalore,fees,fees review,Nfe4bW0GTDs,"Is IIM fees really worth it ? from IIM Bangalore to Tokyo, Japan | Summer Internship Diaries","Gunai Tarde | MBA, Work & Life",2025-07-01T16:55:52Z
IIM Bangalore,fees,fees review,EbCPS_WMC7w,"IIM Bangalore Admission Guide 2025: Selection Process, Cutoff, Fees &amp; Placements",MBA Wallah,2026-04-11T14:30:21Z
IIM Bangalore,fees,fees review,Al_EwCiRkSA,Financing  my 34L IIM Bangalore MBA Loan (27 fees + 7 foreign exchange) #finance #MBA #iim,Riyalizations,2025-03-24T05:41:22Z
IIM Bangalore,fees,fees review,sUsx5Na75Ak,IIM Bangalore Selection Criteria: Why was I rejected at 99.91 CAT Percentile?,Ananta Chhajer,2025-07-10T15:01:19Z
IIM Bangalore,fees,fees review,guJCevDpd_U,IIM BANGALORE B.S ADMISSIONS 2026 ELIGIBILTY AND LAST DATE,Satish IRSE,2025-11-14T12:30:05Z
IIM Bangalore,fees,fees review,aPwKifKJaXA,IIM Bangalore Launches NEW CAMPUS &amp; UG Courses 🔥✅,Kavach Khanna,2025-07-25T07:47:44Z
IIM Calcutta,fees,fees review,jAdtHRbgfCg,IIM Calcutta MBA Admission Process &amp; Fees 2025 | Complete College Review,Aman Chaudhary (AmanXVlogs),2025-09-27T05:30:26Z
IIM Calcutta,fees,fees review,_fF_JCU5gow,IIM Calcutta Full Review: Courses | Fees | Admission Process | Eligibility Criteria! #iimcalcutta,My College Buddy,2024-09-28T14:00:36Z
IIM Calcutta,fees,fees review,DeV4i4vm_ho,All about IIM Calcutta | Fees | Package #iimcalcutta,collegeology,2024-12-16T10:27:11Z
IIM Calcutta,fees,fees review,mc7FCUZY1kY,"Is IIM Calcutta Worth ₹27 Lakh? Full Breakdown | | Fees, Placements &amp; Pressure Reality #shorts",SuperGrads CAT Coaching by Toprankers,2026-02-25T13:27:29Z
IIM Calcutta,fees,fees review,4-vcnQwz3Mw,"IIM Calcutta Placements 2025 | Average &amp; Highest Salary, Packages, Top Recruiters &amp; Alumni",MBA360,2025-12-12T08:26:20Z
IIM Calcutta,fees,fees review,IWKEMNUTLlg,"IIM Calcutta MBA Honest Review: Fees, ROI, Campus Life &amp; Placements in 60 Sec 🔎| #shorts",SuperGrads CAT Coaching by Toprankers,2025-06-27T12:50:39Z
IIM Calcutta,fees,fees review,Lkr6iqWvSgU,Life and placements at IIM Calcutta,IIM Ke Baad,2024-08-15T10:34:08Z
IIM Calcutta,fees,fees review,2vFUk-ypJ9E,"IIM Calcutta PLACEMENT Reality | Salary, Recruiters &amp; ROI",The IIM Guy,2025-08-07T13:30:05Z
IIM Lucknow,fees,fees review,jpJjURv-Zi0,"IIM Lucknow PGP ABM 2026 | Fees, Placements, Campus Tour &amp; CAT Cutoff by @Agrivimal",AgriVimal,2025-11-21T09:50:52Z
IIM Lucknow,fees,fees review,rx91Qjn8jVo,IIM Lucknow MBA: Course Structure &amp; Fees Explained 💼💰#LCC #iim #iimlucknow,shiksha.com,2025-07-27T16:15:05Z
IIM Lucknow,fees,fees review,M661JoKTy30,"IIM LUCKNOW Placement Reality | Salary, Recruiters &amp; ROI",The IIM Guy,2025-07-23T13:30:18Z
IIM Lucknow,fees,fees review,XHxYBKHlRRM,🚀 IIM Lucknow MBA Fees ₹20.75 Lakhs vs ₹75 LPA Package | Real ROI Truth (2026),Collegedunia MBA,2026-01-11T13:35:10Z
IIM Lucknow,fees,fees review,zv1GKAlJDFs,IIM Lucknow Final Placement Report 2026 | Highest Package 1 Crore? 😳 | Average CTC &amp; Top Recruiters,SuperGrads CAT Coaching by Toprankers,2026-03-24T14:12:11Z
IIM Lucknow,fees,fees review,jV0DIsZxkaU,IIM Lucknow | Admission | Eligibility | Placements | Courses | Fees Structure | Ranking | Cutoff,MBA with Arshi Khan,2022-02-19T04:30:05Z
IIM Lucknow,fees,fees review,rK2MeWlJA4I,"IIM Lucknow Placements | Average &amp; Highest Salary, Packages, Top Recruiters &amp; Alumni #iimlucknow",MBA360,2026-01-23T12:03:41Z
IIM Lucknow,fees,fees review,qjdffS2U8A4,"IIM Lucknow MBA Honest Review 🔎| Fees, Packages, Campus, Fests &amp; NIRF Ranking 📝| #shorts",SuperGrads CAT Coaching by Toprankers,2025-07-07T12:03:38Z
IIM Lucknow,fees,fees review,TdLq3m5K8RY,"IIM Lucknow MBA &amp; PGDM | Fees, Placements, Admission, Average Package &amp; Career Growth 2025",Lock My College,2025-09-10T14:15:03Z
IIM Kozhikode,fees,fees review,gk880zwaSmA,IIM Kozhikode Comparison,shiksha.com,2024-09-23T10:26:14Z
IIM Kozhikode,fees,fees review,mxbYCcnrVwo,IIM Kozhikode BMS Fees Too High - Is it Worth the Investment? 🤔| Should You Apply? 🔎| #shorts,SuperGrads IPMAT Coaching by Toprankers,2025-05-27T06:12:07Z
IIM Kozhikode,fees,fees review,poGUTtOROmw,IIM Kozhikode FEES Structure 2026 - 2028 (2 Year - PGP) | Tuition + Hostel + Mess + Other Fees,"Mechenzi - Placements, Colleges & Career",2026-05-28T03:08:25Z
IIM Kozhikode,fees,fees review,OkWHN-yjk4A,💥Reality of IIM Kozhikode MBA Placement 2025 #MBA #CAT2025 #IIMKozhikode #IIMPlacements,MBA Fundas by Sunstone,2025-03-14T12:30:20Z
IIM Kozhikode,fees,fees review,4uiEpxRiLXk,IIM Kozhikode Admission Criteria ❤️,CAT Preparation - iQuanta,2024-08-23T17:35:08Z
IIM Kozhikode,fees,fees review,Q3sAFLClqhc,All about IIM Kozhikode | Admission process- Fees structure- Cut Offs- Placements,Studybuzz Education - MBA preparation,2018-08-26T12:14:26Z
IIM Kozhikode,fees,fees review,kCpZeehBjao,IIM Kozhikode PLACEMENT Reality,The IIM Guy,2025-05-17T13:30:38Z
IIM Kozhikode,fees,fees review,jjBDKG-D_Yk,"IIM Kozhikode BMS Full Review in 1 Min - Is It Worth 🤔| Fees, Campus, Course, Internships | #shorts",SuperGrads IPMAT Coaching by Toprankers,2025-06-30T11:30:50Z
IIM Kozhikode,fees,fees review,ChGVYBqdUUw,IIM Kozhikode Admission 2026 With Low GATE Score | Stipend &amp; Other Benefits | Complete Information,GATE Wallah,2025-12-27T05:30:16Z
IIM Indore,fees,fees review,AV2AdXC0IYg,"IIM Indore 2026: Safe CAT Score? Cutoffs, Fees, Avg CTC",The MBA Career Coach,2025-10-03T14:00:16Z
IIM Indore,fees,fees review,74Klnr2sfUk,"IIM Indore IPM Fees 2026–31 😱 | Total Cost, Year-Wise Details",IPMAT Wallah,2026-01-22T07:30:06Z
IIM Indore,fees,fees review,0hV946SNP8s,IIM Indore Fees &amp;  Placements #bbaentrance #iimindore,Manoeuvre MBA - CAT TO CET Preparation,2024-03-13T08:30:00Z
IIM Indore,fees,fees review,cUm4UVU1XAc,"IIM Fees &amp; Scholarships: High Cost, High ROI? | Explained with IPM Indore Example",Myprepway IPMAT ,2024-02-28T13:00:10Z
IIM Indore,fees,fees review,dxRpXIMgv00,"IIM Fees &amp; Scholarships: High Cost, High ROI? | Explained with IPM Indore Example",Myprepway IPMAT ,2024-02-29T12:30:32Z
IIM Indore,fees,fees review,R5AKjlrER8E,🚨 IIM Indore Placement Reality 2025 | Highest vs Average Package Explained #iim #cat2025,MBA360,2025-09-11T13:20:58Z
IIM Indore,fees,fees review,3hSpZQXMFg4,IIM Indore FEES Structure 2026 - 2028 (2 Year - PGP) | Tuition + Hostel + Mess + Other Fees,"Mechenzi - Placements, Colleges & Career",2026-04-25T05:09:17Z
IIM Indore,fees,fees review,EfskGYWNZlU,IIM Indore Placement Report 2025 | Highest Package ₹70 LPA,SuperGrads IPMAT Coaching by Toprankers,2025-10-03T14:33:10Z
IIM Indore,fees,fees review,ic3pHE-sSyE,IPM IIM Indore honest Placements,educaptain- Commerce & Management,2022-05-20T09:30:08Z
IIM Indore,fees,fees review,osLaoWtNhoc,IIM INDORE Placement REALITY | A Candid Inside Look,CollegeSearch,2022-12-23T12:30:30Z
IIM Shillong,fees,fees review,0Nl0BMRcTf8,"IIM Shillong MBA Honest Review 🔎| NIRF Ranking, Fees, Packages, Campus &amp; Fests 🎓| #shorts",SuperGrads CAT Coaching by Toprankers,2025-07-05T11:30:01Z
IIM Shillong,fees,fees review,5blM2ru_nRI,"IIM Shillong: Campus Review, Placements, Courses, Fees, Eligibility, Admission Criteria, &amp; more",MBA Fundas by Sunstone,2023-03-14T13:30:01Z
IIM Shillong,fees,fees review,V8f0HkUbWkQ,"IIM Indore’s IPM vs IIM Shillong’s IPM | Fees, Packages, ROI, Campus Life",SuperGrads IPMAT Coaching by Toprankers,2025-12-12T07:54:45Z
IIM Shillong,fees,fees review,vRCJZu8Exw8,"IIM Shillong an Honest Review 🤬 | Fees, Placements &amp; ROI EXPOSED ✅",Management Guy,2024-09-11T13:30:38Z
IIM Shillong,fees,fees review,d2Y_aVnaOXs,"IIM Shillong: Campus Review, Placements, Courses, Fees, Eligibility, Admission Criteria, &amp; more",MBA Fundas by Sunstone,2023-02-28T13:30:14Z
IIM Shillong,fees,fees review,7Ll7EwlGkd8,🎓 Honest Review of IIM Shillong | Must Know Before Apply for IIM Shillong&#39;s IPM Program 🚨 #shorts,SuperGrads IPMAT Coaching by Toprankers,2025-04-13T05:00:14Z
IIM Shillong,fees,fees review,4tL1Hi44ktY,"IIM Shillong MBA: Fees, Admissions, Placements, Cut-offs, Faculty &amp; Student Life [Not Sponsored",Learn4Exam,2024-08-22T03:30:03Z
IIM Shillong,fees,fees review,GRa16oY6HhE,"All About IIM Shillong&#39;s IPM Program 2025-26 🏫| Course, Fees, Eligibility, Admission &amp;  Placements 🔎",SuperGrads IPMAT Coaching by Toprankers,2025-05-08T15:30:22Z
IIM Shillong,fees,fees review,CLg-BqP_PSQ,"IIM Shillong Placements | Average &amp; Highest Salary, Packages, Top Recruiters &amp; Alumni",MBA360,2026-01-15T13:04:38Z
IIM Shillong,fees,fees review,2qrojXpQxf0,"IIM Shillong PLACEMENT Reality | Salary, Recruiters &amp; ROI",The IIM Guy,2025-05-24T13:30:03Z
IIM Udaipur,fees,fees review,7AOm3a1wMZs,"IIM Udaipur Admissions 2026 | Safe CAT Score? Cutoffs, Fees, Placements Explained 🎓",The MBA Career Coach,2025-10-27T13:30:14Z
IIM Udaipur,fees,fees review,Ad304y4cGSw,MBA from IIM Udaipur | Is it worth joining ?Highest Package 43.69 Lakhs | fees | Companies on Campus,CATKing,2025-05-13T11:26:08Z
IIM Udaipur,fees,fees review,C8CiuuK_SsQ,IIM Udaipur Fees Breakdown: MBA Starting at 22 Lakh | Executive PhD &amp; More!,Collegedunia MBA,2025-09-16T09:00:17Z
IIM Udaipur,fees,fees review,CtkxTc4vv5c,IIM Udaipur | Stand-up Comedy by Abijit Ganguly #shorts #indiancomedy #iim,Abijit Ganguly,2023-04-13T13:00:08Z
IIM Udaipur,fees,fees review,LcP004kv6_U,IIM Udaipur FEES Structure 2026 - 2028 (2 Year - PGP) | Tuition + Hostel + Mess + Other Fees,"Mechenzi - Placements, Colleges & Career",2026-04-25T08:30:00Z
IIM Udaipur,fees,fees review,AQ2czLeViNY,"IIM Udaipur BBA 2026 Honest Review😱| Fees, Eligibility, Placement, Campus Life &amp; ROI | Must Watch!",Everything For BBA,2025-12-02T15:00:16Z
IIM Udaipur,fees,fees review,h2Aka7nzzt0,"All About IIM Udaipur BBA 2026 🎓 Admission, Eligibility, Exam Pattern &amp; Course Structure",SuperGrads IPMAT Coaching by Toprankers,2026-02-25T09:53:15Z
IIM Udaipur,fees,fees review,x4yH-ecUIM4,IIM Udaipur Executive MBA | All About IIM Udaipur EMBA |Eligibility | Entrance | Admission | Fees,Jyotiee Nihalani,2024-02-17T14:30:21Z
IIM Udaipur,fees,fees review,cTPJsTujidU,"IIM UDAIPUR Placement Reality | Salary, Recruiters &amp; ROI - the best NEW IIM? ",The IIM Guy,2025-08-09T13:30:40Z
IIM Udaipur,fees,fees review,WyrD8BW4WfE,"IIM Udaipur vs IIM Rohtak MBA | Placements, Fees, Seats, Admission #iimudaipur #iimrohtak #shorts",shiksha.com,2024-02-06T13:30:20Z
IIM Ranchi,fees,fees review,KkwsFddlF3Y,"IIM Ranchi: Fees, Placement, Courses, Selection Explained! #iimranchi #iimplacements",Learn4Exam,2024-08-29T15:17:44Z
IIM Ranchi,fees,fees review,YpFiHEdu2L4,"IIM Ranchi (IIMR) Review : Courses, Fees, Admission 2024, Ranking, Cut Off, Placements",shiksha.com,2024-05-30T09:15:02Z
IIM Ranchi,fees,fees review,PyA3oi9quJ8,IIM Ranchi Detailed Information Admission Process and Eligibility Criteria | IIM Special Series,CUET Wallah ,2023-11-26T05:30:07Z
IIM Ranchi,fees,fees review,8QDT1vCLe3Y,IIM Ranchi Category-wise CAT 2025 Expected Percentile Cutoff | Selection Criteria Explained,MBA360,2025-11-26T06:30:06Z
IIM Ranchi,fees,fees review,vGus54xEA7U,IIM Ranchi Placement Overview | 50.39 LPA Highest Package | Top Recruiters,CATKing,2025-05-15T11:09:38Z
IIM Ranchi,fees,fees review,YlaVT-KWiBw,IIM Ranchi Placement Report | CAT 2025 Results | Average Package Analysis,Vivek [IIT KGP],2025-12-24T13:31:10Z
IIM Ranchi,fees,fees review,wSKcf0cA4Ew,"IIM Ranchi MBA: Fees, Admissions, Placements, Cut-offs, Faculty &amp; Student Life [Not Sponsored]",Learn4Exam,2024-08-16T03:30:22Z
